date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-10-30 03:00:00,11.1,94.19,0.0,0.0,0.0,0.0,0.0
2018-10-30 04:00:00,10.6,92.91,1.54,10.0,0.0,0.0,0.0
2018-10-30 05:00:00,10.6,92.91,0.0,0.0,0.0,0.0,0.0
2018-10-30 06:00:00,10.2,94.14,1.54,10.0,0.0,0.0,0.0
2018-10-30 07:00:00,11.7,91.13,2.06,50.0,32.0,180.0,18.5
2018-10-30 08:00:00,13.9,76.83,2.57,60.0,177.0,453.0,63.0
2018-10-30 09:00:00,18.7,47.15,3.6,110.0,388.5,749.5,77.0
2018-10-30 10:00:00,20.8,41.97,2.57,100.0,548.5,826.5,90.5
2018-10-30 11:00:00,22.7,41.11,2.57,130.0,658.5,862.5,100.0
2018-10-30 12:00:00,23.6,41.09,2.57,50.0,707.5,879.0,103.0
2018-10-30 13:00:00,24.8,43.12,2.06,140.0,693.5,892.0,93.0
2018-10-30 14:00:00,25.2,44.97,2.06,100.0,608.5,855.0,92.0
2018-10-30 15:00:00,25.5,48.09,2.57,160.0,467.0,784.0,87.0
2018-10-30 16:00:00,24.7,52.1,2.57,130.0,286.0,658.0,71.0
2018-10-30 17:00:00,22.6,57.97,3.6,120.0,95.5,364.0,42.0
2018-10-30 18:00:00,21.0,63.08,3.09,120.0,1.5,8.0,1.5
2018-10-30 19:00:00,20.6,65.92,3.09,120.0,0.0,0.0,0.0
2018-10-30 20:00:00,19.0,72.78,3.09,130.0,0.0,0.0,0.0
2018-10-30 21:00:00,16.9,78.84,2.57,150.0,0.0,0.0,0.0
2018-10-30 22:00:00,16.4,79.8,1.54,170.0,0.0,0.0,0.0
2018-10-30 23:00:00,15.8,84.0,0.0,0.0,0.0,0.0,0.0
2018-10-31 00:00:00,14.7,87.24,1.54,40.0,0.0,0.0,0.0
2018-10-31 01:00:00,14.2,93.71,0.0,0.0,0.0,0.0,0.0
2018-10-31 02:00:00,13.3,94.91,0.0,0.0,0.0,0.0,0.0
2018-10-31 03:00:00,13.4,93.67,0.0,0.0,0.0,0.0,0.0
2018-10-31 04:00:00,12.9,94.89,2.06,340.0,0.0,0.0,0.0
2018-10-31 05:00:00,12.8,94.26,1.54,360.0,0.0,0.0,0.0
2018-10-31 06:00:00,12.7,94.88,1.54,40.0,0.0,0.0,0.0
2018-10-31 07:00:00,13.7,93.69,1.54,30.0,30.0,138.5,19.5
2018-10-31 08:00:00,16.0,86.8,1.54,20.0,189.0,530.0,61.5
2018-10-31 09:00:00,19.3,74.74,1.54,50.0,379.0,723.5,81.0
2018-10-31 10:00:00,22.5,65.9,0.0,0.0,540.5,817.0,91.0
2018-10-31 11:00:00,25.8,61.79,0.0,0.0,646.0,842.5,104.0
2018-10-31 12:00:00,26.9,60.89,2.57,160.0,686.0,834.0,116.0
2018-10-31 13:00:00,27.9,54.97,2.06,160.0,551.0,463.0,241.0
2018-10-31 14:00:00,26.9,59.01,3.6,170.0,440.0,339.0,236.0
2018-10-31 15:00:00,27.3,53.79,4.12,180.0,369.0,418.5,168.0
2018-10-31 16:00:00,26.9,53.01,4.63,170.0,224.0,367.0,105.0
2018-10-31 17:00:00,22.6,68.06,3.09,150.0,67.5,157.0,46.5
2018-10-31 18:00:00,20.2,77.82,3.6,140.0,1.0,6.0,1.0
2018-10-31 19:00:00,20.2,77.82,3.6,150.0,0.0,0.0,0.0
2018-10-31 20:00:00,19.4,80.74,3.09,160.0,0.0,0.0,0.0
2018-10-31 21:00:00,18.6,83.79,2.57,160.0,0.0,0.0,0.0
2018-10-31 22:00:00,18.0,85.89,2.57,170.0,0.0,0.0,0.0
2018-10-31 23:00:00,17.4,92.09,3.6,160.0,0.0,0.0,0.0
2018-11-01 00:00:00,18.0,92.71,4.12,150.0,0.0,0.0,0.0
2018-11-01 01:00:00,17.4,92.68,3.6,150.0,0.0,0.0,0.0
2018-11-01 02:00:00,17.8,92.11,3.6,140.0,0.0,0.0,0.0
2018-11-01 03:00:00,18.4,88.71,3.09,150.0,0.0,0.0,0.0
2018-11-01 04:00:00,19.3,89.91,3.6,150.0,0.0,0.0,0.0
2018-11-01 05:00:00,19.95,89.12,3.86,145.0,0.0,0.0,0.0
2018-11-01 06:00:00,20.3,91.435,6.17,150.0,0.0,0.0,0.0
2018-11-01 07:00:00,20.9,87.81,6.17,150.0,3.5,0.0,3.5
2018-11-01 08:00:00,21.6,85.72,6.17,140.0,14.5,0.0,14.5
2018-11-01 09:00:00,21.8,86.60499999999998,7.46,155.0,19.0,0.0,19.0
2018-11-01 10:00:00,20.62,91.416,3.806,166.0,29.0,0.0,29.0
2018-11-01 11:00:00,19.2,95.13,3.6,180.0,67.0,0.0,67.0
2018-11-01 12:00:00,19.4,93.96,3.6,150.0,107.5,0.0,107.5
2018-11-01 13:00:00,19.05,93.94,4.12,155.0,76.5,0.0,76.5
2018-11-01 14:00:00,19.15,93.945,2.83,225.0,89.5,0.0,89.5
2018-11-01 15:00:00,19.466666666666665,91.28666666666668,2.5733333333333337,196.66666666666663,85.0,0.0,85.0
2018-11-01 16:00:00,19.1,92.77,2.57,190.0,50.0,0.0,50.0
2018-11-01 17:00:00,18.7,93.92,2.57,180.0,18.5,0.5,18.5
2018-11-01 18:00:00,18.7,92.75,2.57,180.0,0.5,0.5,0.5
2018-11-01 19:00:00,18.6,92.16,2.57,180.0,0.0,0.0,0.0
2018-11-01 20:00:00,18.5,92.74,3.6,170.0,0.0,0.0,0.0
2018-11-01 21:00:00,18.6,92.74,2.06,200.0,0.0,0.0,0.0
2018-11-01 22:00:00,18.6,93.92,0.0,0.0,0.0,0.0,0.0
2018-11-01 23:00:00,18.433333333333334,96.34666666666664,1.0266666666666666,130.0,0.0,0.0,0.0
2018-11-02 00:00:00,18.066666666666666,95.34333333333332,2.4000000000000004,293.3333333333333,0.0,0.0,0.0
2018-11-02 01:00:00,17.8,88.945,2.315,300.0,0.0,0.0,0.0
2018-11-02 02:00:00,16.54,89.73400000000002,3.0860000000000003,296.0,0.0,0.0,0.0
2018-11-02 03:00:00,15.65,88.47999999999998,2.06,305.0,0.0,0.0,0.0
2018-11-02 04:00:00,15.1,92.26,1.03,145.0,0.0,0.0,0.0
2018-11-02 05:00:00,15.0,93.445,1.03,125.0,0.0,0.0,0.0
2018-11-02 06:00:00,14.5,93.73,2.06,270.0,0.0,0.0,0.0
2018-11-02 07:00:00,14.5,93.12,1.54,290.0,13.0,6.5,12.5
2018-11-02 08:00:00,14.366666666666667,89.2,3.26,293.3333333333333,99.5,69.0,82.0
2018-11-02 09:00:00,14.2,86.35,3.345,275.0,216.0,152.5,156.5
2018-11-02 10:00:00,14.1,74.37,4.885,295.0,278.0,95.5,226.5
2018-11-02 11:00:00,14.3,71.91,3.09,280.0,296.0,50.0,264.5
2018-11-02 12:00:00,13.4,67.02,4.12,290.0,262.0,26.5,244.0
2018-11-02 13:00:00,13.2,66.06,5.14,300.0,241.5,18.0,229.5
2018-11-02 14:00:00,13.0,66.93,4.63,300.0,188.0,12.0,180.5
2018-11-02 15:00:00,13.0,62.05,4.63,310.0,206.5,59.0,178.0
2018-11-02 16:00:00,12.7,61.12,3.09,310.0,191.0,334.0,95.0
2018-11-02 17:00:00,10.7,72.21,2.06,310.0,96.0,435.5,36.5
2018-11-02 18:00:00,8.7,87.26,0.0,0.0,1.0,12.0,1.5
2018-11-02 19:00:00,7.8,92.12,0.0,0.0,0.0,0.0,0.0
2018-11-02 20:00:00,7.7,92.74,0.0,0.0,0.0,0.0,0.0
2018-11-02 21:00:00,6.7,93.98,0.0,0.0,0.0,0.0,0.0
2018-11-02 22:00:00,6.8,95.29,0.0,0.0,0.0,0.0,0.0
2018-11-02 23:00:00,7.1,94.0,0.0,0.0,0.0,0.0,0.0
2018-11-03 00:00:00,6.3,93.96,0.0,0.0,0.0,0.0,0.0
2018-11-03 01:00:00,5.9,96.18333333333334,0.0,0.0,0.0,0.0,0.0
2018-11-03 02:00:00,5.8,95.26,0.0,0.0,0.0,0.0,0.0
2018-11-03 03:00:00,5.4,95.24,0.0,0.0,0.0,0.0,0.0
2018-11-03 04:00:00,5.7,95.25,0.0,0.0,0.0,0.0,0.0
2018-11-03 05:00:00,5.3,95.24,0.0,0.0,0.0,0.0,0.0
2018-11-03 06:00:00,5.4,95.24,0.0,0.0,0.0,0.0,0.0
2018-11-03 07:00:00,6.4,95.94,0.0,0.0,28.5,185.5,15.5
2018-11-03 08:00:00,9.4,86.14,0.0,0.0,194.0,632.5,49.0
2018-11-03 09:00:00,12.0,78.09,0.0,0.0,389.5,813.0,63.5
2018-11-03 10:00:00,14.5,66.8,0.0,0.0,554.0,894.5,71.5
2018-11-03 11:00:00,17.8,57.92,0.0,0.0,664.5,931.0,76.5
2018-11-03 12:00:00,19.2,53.06,2.06,140.0,712.0,945.0,77.0
2018-11-03 13:00:00,20.3,48.9,3.6,230.0,693.0,940.5,75.0
2018-11-03 14:00:00,20.7,47.08,2.57,290.0,608.5,914.0,71.0
2018-11-03 15:00:00,21.1,45.93,0.0,0.0,467.0,855.5,65.0
2018-11-03 16:00:00,20.4,47.95,2.06,50.0,283.5,728.0,56.5
2018-11-03 17:00:00,17.4,59.79,0.0,0.0,92.5,440.0,34.0
2018-11-03 18:00:00,14.7,74.94,0.0,0.0,1.0,11.5,1.5
2018-11-03 19:00:00,13.4,82.06,0.0,0.0,0.0,0.0,0.0
2018-11-03 20:00:00,12.2,85.85,0.0,0.0,0.0,0.0,0.0
2018-11-03 21:00:00,12.2,80.81,2.57,140.0,0.0,0.0,0.0
2018-11-03 22:00:00,11.7,85.22,0.0,0.0,0.0,0.0,0.0
2018-11-03 23:00:00,11.3,88.09,0.0,0.0,0.0,0.0,0.0
2018-11-04 00:00:00,11.2,85.17,0.0,0.0,0.0,0.0,0.0
2018-11-04 01:00:00,9.9,91.0,0.0,0.0,0.0,0.0,0.0
2018-11-04 02:00:00,9.2,92.2,1.54,20.0,0.0,0.0,0.0
2018-11-04 03:00:00,9.2,90.95,1.54,360.0,0.0,0.0,0.0
2018-11-04 04:00:00,9.3,87.91,0.0,0.0,0.0,0.0,0.0
2018-11-04 05:00:00,8.7,90.3,0.0,0.0,0.0,0.0,0.0
2018-11-04 06:00:00,8.5,89.05,1.54,60.0,0.0,0.0,0.0
2018-11-04 07:00:00,9.0,92.19,1.54,50.0,27.5,184.5,15.0
2018-11-04 08:00:00,12.5,73.04,3.6,100.0,192.0,631.5,49.0
2018-11-04 09:00:00,14.9,62.08,3.09,110.0,385.5,803.0,66.5
2018-11-04 10:00:00,17.2,53.98,6.69,110.0,458.5,554.5,163.0
2018-11-04 11:00:00,19.3,52.03,6.17,130.0,528.5,486.0,224.0
2018-11-04 12:00:00,20.6,52.03,4.63,120.0,627.0,680.0,172.5
2018-11-04 13:00:00,21.3,52.91,6.17,110.0,594.0,620.5,188.5
2018-11-04 14:00:00,21.8,55.91,4.12,140.0,432.5,325.5,240.0
2018-11-04 15:00:00,21.8,58.91,5.66,150.0,343.0,363.0,173.5
2018-11-04 16:00:00,20.8,63.04,4.12,130.0,138.5,86.5,111.0
2018-11-04 17:00:00,19.9,67.94,3.09,80.0,35.0,30.5,30.5
2018-11-04 18:00:00,19.5,71.02,5.14,100.0,1.0,4.0,1.0
2018-11-04 19:00:00,19.3,71.9,5.14,110.0,0.0,0.0,0.0
2018-11-04 20:00:00,18.95,74.95,4.375,115.0,0.0,0.0,0.0
2018-11-04 21:00:00,18.6,80.11,0.0,0.0,0.0,0.0,0.0
2018-11-04 22:00:00,17.7,87.21999999999998,3.26,313.3333333333333,0.0,0.0,0.0
2018-11-04 23:00:00,15.18,93.638,5.038,352.0,0.0,0.0,0.0
2018-11-05 00:00:00,14.95,93.7475,3.475,25.0,0.0,0.0,0.0
2018-11-05 01:00:00,15.1,93.15,2.57,30.0,0.0,0.0,0.0
2018-11-05 02:00:00,15.0,93.14,2.06,20.0,0.0,0.0,0.0
2018-11-05 03:00:00,15.1,93.15,0.0,0.0,0.0,0.0,0.0
2018-11-05 04:00:00,15.2,93.76,1.54,30.0,0.0,0.0,0.0
2018-11-05 05:00:00,15.4,93.77,2.06,40.0,0.0,0.0,0.0
2018-11-05 06:00:00,15.866666666666667,93.79333333333334,0.0,0.0,0.0,0.0,0.0
2018-11-05 07:00:00,16.0,94.61333333333332,1.0266666666666666,33.333333333333336,14.0,10.5,13.5
2018-11-05 08:00:00,16.4,95.64,1.54,60.0,98.5,69.0,82.5
2018-11-05 09:00:00,17.2,95.66,2.06,90.0,172.5,70.5,145.0
2018-11-05 10:00:00,18.0,94.79,1.8,80.0,114.0,0.0,114.0
2018-11-05 11:00:00,18.866666666666667,95.00333333333332,2.5733333333333337,110.0,159.5,3.5,157.5
2018-11-05 12:00:00,20.25,88.035,1.8,125.0,209.5,8.0,204.0
2018-11-05 13:00:00,21.2,86.75,2.57,120.0,169.5,3.0,167.5
2018-11-05 14:00:00,22.4,84.74,3.09,120.0,195.5,26.0,180.5
2018-11-05 15:00:00,23.0,82.995,4.375,130.0,159.5,31.0,145.5
2018-11-05 16:00:00,22.9,82.73,3.6,120.0,97.5,7.0,95.0
2018-11-05 17:00:00,21.7,87.88,1.54,60.0,22.0,0.0,22.0
2018-11-05 18:00:00,21.2,92.89,2.315,60.0,0.0,0.0,0.0
2018-11-05 19:00:00,21.066666666666666,93.64666666666666,2.23,63.33333333333334,0.0,0.0,0.0
2018-11-05 20:00:00,21.8,89.55,3.86,135.0,0.0,0.0,0.0
2018-11-05 21:00:00,20.6,94.59,3.09,150.0,0.0,0.0,0.0
2018-11-05 22:00:00,20.25,97.885,2.06,140.0,0.0,0.0,0.0
2018-11-05 23:00:00,21.0,95.5,3.345,155.0,0.0,0.0,0.0
2018-11-06 00:00:00,22.0,95.82,3.09,160.0,0.0,0.0,0.0
2018-11-06 01:00:00,22.4,94.09,3.09,180.0,0.0,0.0,0.0
2018-11-06 02:00:00,22.8,91.84,2.06,170.0,0.0,0.0,0.0
2018-11-06 03:00:00,23.0,92.985,1.54,210.0,0.0,0.0,0.0
2018-11-06 04:00:00,22.85,90.75,2.06,190.0,0.0,0.0,0.0
2018-11-06 05:00:00,22.9,90.01333333333334,2.7466666666666666,186.66666666666663,0.0,0.0,0.0
2018-11-06 06:00:00,22.6,94.39,2.83,180.0,0.0,0.0,0.0
2018-11-06 07:00:00,22.25,94.37,0.77,140.0,5.5,11.5,5.0
2018-11-06 08:00:00,20.5,77.86500000000002,5.915,320.0,23.0,9.5,21.0
2018-11-06 09:00:00,19.95,85.08,2.83,350.0,195.0,168.5,128.0
2018-11-06 10:00:00,21.6,76.09,2.06,40.0,148.0,13.0,141.5
2018-11-06 11:00:00,21.4,76.89333333333333,0.5133333333333333,30.0,261.5,130.5,178.5
2018-11-06 12:00:00,23.8,62.11,2.06,10.0,544.0,582.5,160.5
2018-11-06 13:00:00,24.6,63.09,1.54,20.0,501.5,462.0,204.5
2018-11-06 14:00:00,24.9,52.83,3.6,340.0,348.5,287.0,179.0
2018-11-06 15:00:00,23.7,46.97,4.12,360.0,370.5,551.0,117.0
2018-11-06 16:00:00,22.3,50.11,2.57,30.0,227.5,513.5,74.0
2018-11-06 17:00:00,19.8,66.18,2.06,10.0,77.5,365.5,32.0
2018-11-06 18:00:00,18.5,78.06,0.0,0.0,0.0,0.0,0.0
2018-11-06 19:00:00,17.0,83.06,0.0,0.0,0.0,0.0,0.0
2018-11-06 20:00:00,16.8,85.77,2.06,10.0,0.0,0.0,0.0
2018-11-06 21:00:00,17.0,84.14,0.0,0.0,0.0,0.0,0.0
2018-11-06 22:00:00,16.0,89.08,0.0,0.0,0.0,0.0,0.0
2018-11-06 23:00:00,15.1,93.75,0.0,0.0,0.0,0.0,0.0
2018-11-07 00:00:00,14.9,90.75,1.54,30.0,0.0,0.0,0.0
2018-11-07 01:00:00,14.2,93.1,1.54,360.0,0.0,0.0,0.0
2018-11-07 02:00:00,14.2,91.89,1.54,10.0,0.0,0.0,0.0
2018-11-07 03:00:00,14.1,91.89,2.06,20.0,0.0,0.0,0.0
2018-11-07 04:00:00,14.1,90.69,0.0,0.0,0.0,0.0,0.0
2018-11-07 05:00:00,14.7,90.14,1.54,30.0,0.0,0.0,0.0
2018-11-07 06:00:00,15.0,88.425,1.54,45.0,0.0,0.0,0.0
2018-11-07 07:00:00,15.4,86.74,2.06,60.0,19.0,98.5,12.5
2018-11-07 08:00:00,16.75,82.925,2.83,70.0,118.0,295.5,62.5
2018-11-07 09:00:00,18.05,77.3625,1.6700000000000002,65.0,65.5,4.0,64.0
2018-11-07 10:00:00,19.4,77.205,2.06,80.0,140.5,10.5,135.0
2018-11-07 11:00:00,20.45,77.86000000000001,0.0,0.0,141.0,13.0,133.0
2018-11-07 12:00:00,21.2,79.97,1.54,90.0,118.0,1.0,117.5
2018-11-07 13:00:00,20.7,86.896,1.028,206.0,66.5,0.0,66.5
2018-11-07 14:00:00,19.033333333333328,94.13833333333332,3.4283333333333332,265.0,32.5,0.0,32.5
2018-11-07 15:00:00,18.33333333333333,93.90666666666664,2.9150000000000005,146.66666666666666,75.5,19.5,67.5
2018-11-07 16:00:00,18.0,94.19,2.4425,195.0,51.5,0.0,51.5
2018-11-07 17:00:00,17.766666666666666,94.28000000000002,2.4033333333333338,340.0,21.0,3.0,21.0
2018-11-07 18:00:00,17.05,94.75,1.8,345.0,0.0,0.0,0.0
2018-11-07 19:00:00,17.05,94.75,2.83,185.0,0.0,0.0,0.0
2018-11-07 20:00:00,17.0,95.66,0.0,0.0,0.0,0.0,0.0
2018-11-07 21:00:00,17.0,96.90666666666668,2.4033333333333338,20.0,0.0,0.0,0.0
2018-11-07 22:00:00,17.0,100.0,2.055,10.0,0.0,0.0,0.0
2018-11-07 23:00:00,16.8,96.87,2.0580000000000003,354.0,0.0,0.0,0.0
2018-11-08 00:00:00,16.9,96.88,0.0,0.0,0.0,0.0,0.0
2018-11-08 01:00:00,17.0,99.624,1.336,274.0,0.0,0.0,0.0
2018-11-08 02:00:00,17.0,99.624,2.0580000000000003,216.0,0.0,0.0,0.0
2018-11-08 03:00:00,16.95,99.06,2.315,10.0,0.0,0.0,0.0
2018-11-08 04:00:00,16.966666666666665,99.37333333333332,2.23,20.0,0.0,0.0,0.0
2018-11-08 05:00:00,16.8,95.975,3.345,15.0,0.0,0.0,0.0
2018-11-08 06:00:00,16.55,95.35,2.575,10.0,0.0,0.0,0.0
2018-11-08 07:00:00,16.1,98.43,1.54,20.0,3.0,0.0,3.0
2018-11-08 08:00:00,16.083333333333332,99.47833333333334,2.143333333333333,86.66666666666669,20.5,0.0,20.5
2018-11-08 09:00:00,17.0,95.36,1.8,185.0,152.0,105.0,113.5
2018-11-08 10:00:00,17.05,98.44,2.315,20.0,102.0,0.0,102.0
2018-11-08 11:00:00,17.5,96.52,2.5733333333333337,356.66666666666674,111.5,0.5,111.0
2018-11-08 12:00:00,17.85,94.485,2.83,190.0,177.5,4.5,174.5
2018-11-08 13:00:00,18.8,91.02,0.0,0.0,258.0,39.5,233.0
2018-11-08 14:00:00,18.933333333333334,93.35,1.0266666666666666,123.33333333333331,184.5,16.5,175.0
2018-11-08 15:00:00,19.066666666666666,91.06,2.2266666666666666,130.0,95.0,8.5,91.5
2018-11-08 16:00:00,18.966666666666665,89.14,2.4,246.66666666666663,35.5,0.0,35.5
2018-11-08 17:00:00,18.6,93.92,3.09,20.0,7.0,1.0,7.0
2018-11-08 18:00:00,18.433333333333334,96.54666666666668,2.06,26.66666666666667,0.0,0.0,0.0
2018-11-08 19:00:00,18.2,95.7,2.06,50.0,0.0,0.0,0.0
2018-11-08 20:00:00,18.0,98.96666666666664,1.0266666666666666,120.0,0.0,0.0,0.0
2018-11-08 21:00:00,17.983333333333334,97.44666666666666,1.626666666666667,243.3333333333333,0.0,0.0,0.0
2018-11-08 22:00:00,17.95,96.01,1.8,30.0,0.0,0.0,0.0
2018-11-08 23:00:00,17.98,99.626,0.924,18.0,0.0,0.0,0.0
2018-11-09 00:00:00,18.0,99.37666666666668,0.5133333333333333,116.66666666666669,0.0,0.0,0.0
2018-11-09 01:00:00,18.02,99.626,0.308,20.0,0.0,0.0,0.0
2018-11-09 02:00:00,18.05,99.69,0.0,0.0,0.0,0.0,0.0
2018-11-09 03:00:00,18.166666666666668,99.58666666666666,0.0,0.0,0.0,0.0,0.0
2018-11-09 04:00:00,18.9,95.54666666666668,0.0,0.0,0.0,0.0,0.0
2018-11-09 05:00:00,18.95,99.69,0.0,0.0,0.0,0.0,0.0
2018-11-09 06:00:00,19.0,99.845,0.0,0.0,0.0,0.0,0.0
2018-11-09 07:00:00,19.04,99.752,0.0,0.0,1.5,0.0,1.5
2018-11-09 08:00:00,19.425,98.1875,0.0,0.0,69.5,187.0,29.5
2018-11-09 09:00:00,19.966666666666665,97.78833333333334,1.1133333333333333,171.66666666666666,69.5,1.0,69.0
2018-11-09 10:00:00,20.0,99.795,0.8566666666666668,126.66666666666669,72.5,0.0,72.5
2018-11-09 11:00:00,20.1,99.08,2.06,265.0,103.5,0.0,103.5
2018-11-09 12:00:00,19.95,99.54,2.4425,272.5,56.0,0.0,56.0
2018-11-09 13:00:00,19.5,98.57,3.9466666666666654,293.3333333333333,60.0,0.0,60.0
2018-11-09 14:00:00,16.833333333333332,90.52,6.516666666666668,306.6666666666667,52.5,0.0,52.5
2018-11-09 15:00:00,15.757142857142856,93.78714285714285,3.1628571428571424,311.42857142857144,78.0,0.0,78.0
2018-11-09 16:00:00,14.919999999999998,93.624,2.88,246.0,32.0,0.0,32.0
2018-11-09 17:00:00,13.1,91.84,4.375,330.0,11.5,1.5,11.5
2018-11-09 18:00:00,12.5,87.91,4.757499999999999,332.5,0.0,0.0,0.0
2018-11-09 19:00:00,11.3,82.9,5.66,330.0,0.0,0.0,0.0
2018-11-09 20:00:00,10.9,85.71,6.17,320.0,0.0,0.0,0.0
2018-11-09 21:00:00,10.8,79.00666666666666,6.0,336.6666666666667,0.0,0.0,0.0
2018-11-09 22:00:00,9.6,75.07,6.17,360.0,0.0,0.0,0.0
2018-11-09 23:00:00,9.3,77.13,6.17,350.0,0.0,0.0,0.0
2018-11-10 00:00:00,8.5,77.0,3.6,350.0,0.0,0.0,0.0
2018-11-10 01:00:00,7.5,81.84,2.06,300.0,0.0,0.0,0.0
2018-11-10 02:00:00,7.1,81.22,5.66,350.0,0.0,0.0,0.0
2018-11-10 03:00:00,6.3,82.26,5.66,340.0,0.0,0.0,0.0
2018-11-10 04:00:00,5.7,82.76,3.6,340.0,0.0,0.0,0.0
2018-11-10 05:00:00,5.1,83.87,4.63,340.0,0.0,0.0,0.0
2018-11-10 06:00:00,4.5,80.85,3.09,350.0,0.0,0.0,0.0
2018-11-10 07:00:00,4.7,71.03,5.66,360.0,11.5,72.0,7.5
2018-11-10 08:00:00,5.3,68.12,6.69,360.0,127.0,398.0,43.0
2018-11-10 09:00:00,6.6,63.17,5.66,10.0,372.5,806.0,69.5
2018-11-10 10:00:00,7.9,56.14,4.12,340.0,540.5,899.5,79.0
2018-11-10 11:00:00,9.3,47.81,4.63,10.0,657.5,953.5,81.0
2018-11-10 12:00:00,10.6,45.13,3.6,360.0,708.5,972.5,81.5
2018-11-10 13:00:00,11.4,38.04,5.14,340.0,691.0,969.5,80.0
2018-11-10 14:00:00,11.6,36.99,4.12,340.0,606.0,943.0,75.5
2018-11-10 15:00:00,11.6,40.12,4.12,330.0,462.5,884.5,68.5
2018-11-10 16:00:00,10.8,42.93,3.6,340.0,274.0,754.0,55.5
2018-11-10 17:00:00,8.6,53.93,3.09,350.0,80.5,422.0,31.0
2018-11-10 18:00:00,7.4,59.8,3.6,360.0,0.0,0.0,0.0
2018-11-10 19:00:00,6.6,64.1,3.09,360.0,0.0,0.0,0.0
2018-11-10 20:00:00,5.8,66.76,3.6,350.0,0.0,0.0,0.0
2018-11-10 21:00:00,5.3,70.13,1.54,10.0,0.0,0.0,0.0
2018-11-10 22:00:00,5.0,74.78,2.57,10.0,0.0,0.0,0.0
2018-11-10 23:00:00,5.7,69.2,2.57,50.0,0.0,0.0,0.0
2018-11-11 00:00:00,5.9,72.82,1.54,10.0,0.0,0.0,0.0
2018-11-11 01:00:00,5.975,74.32249999999998,1.7975,185.0,0.0,0.0,0.0
2018-11-11 02:00:00,5.875,75.6125,2.4425,50.0,0.0,0.0,0.0
2018-11-11 03:00:00,5.2,75.9,2.06,50.0,0.0,0.0,0.0
2018-11-11 04:00:00,5.2,79.23,1.54,40.0,0.0,0.0,0.0
2018-11-11 05:00:00,4.1,86.18,1.54,350.0,0.0,0.0,0.0
2018-11-11 06:00:00,4.3,84.98,2.57,30.0,0.0,0.0,0.0
2018-11-11 07:00:00,4.7,85.03,2.57,20.0,17.0,110.0,11.0
2018-11-11 08:00:00,6.9,75.12,3.09,60.0,152.0,477.5,53.0
2018-11-11 09:00:00,9.5,64.77,2.57,80.0,306.0,544.0,100.0
2018-11-11 10:00:00,11.5,59.14,3.6,80.0,508.0,847.5,76.5
2018-11-11 11:00:00,14.4,57.395002977914885,2.6,60.0,588.0,786.0,116.5
2018-11-11 12:00:00,14.7,55.96,2.57,360.0,660.0,885.0,93.0
2018-11-11 13:00:00,16.0,52.92,3.09,70.0,599.0,741.5,135.0
2018-11-11 14:00:00,16.6,50.94,3.6,70.0,546.5,796.5,101.0
2018-11-11 15:00:00,17.4,50.12,3.09,30.0,424.5,787.0,76.5
2018-11-11 16:00:00,17.1,52.86,2.06,70.0,250.5,663.5,59.5
2018-11-11 17:00:00,15.2,63.0,2.57,60.0,71.0,330.0,32.5
2018-11-11 18:00:00,13.9,69.92,3.09,80.0,0.0,0.0,0.0
2018-11-11 19:00:00,13.7,66.17,3.6,80.0,0.0,0.0,0.0
2018-11-11 20:00:00,13.0,66.02,4.12,80.0,0.0,0.0,0.0
2018-11-11 21:00:00,12.8,65.98,3.6,80.0,0.0,0.0,0.0
2018-11-11 22:00:00,12.85,65.785,3.2175,75.0,0.0,0.0,0.0
2018-11-11 23:00:00,11.7,73.98666666666666,2.4,36.66666666666666,0.0,0.0,0.0
2018-11-12 00:00:00,10.4,85.08,3.6,70.0,0.0,0.0,0.0
2018-11-12 01:00:00,10.1,89.19,1.54,30.0,0.0,0.0,0.0
2018-11-12 02:00:00,10.0,92.67,1.8833333333333333,43.33333333333334,0.0,0.0,0.0
2018-11-12 03:00:00,9.966666666666667,93.08,3.6033333333333335,73.33333333333333,0.0,0.0,0.0
2018-11-12 04:00:00,10.1,92.26,3.605,70.0,0.0,0.0,0.0
2018-11-12 05:00:00,9.95,92.87,4.115,80.0,0.0,0.0,0.0
2018-11-12 06:00:00,10.0,92.87,3.6,60.0,0.0,0.0,0.0
2018-11-12 07:00:00,9.9,94.13,5.14,70.0,1.5,0.0,1.5
2018-11-12 08:00:00,10.0,93.71333333333332,3.43,43.33333333333334,7.5,0.0,7.5
2018-11-12 09:00:00,10.075,93.6625,3.2150000000000003,127.5,16.0,0.0,16.0
2018-11-12 10:00:00,10.05714285714286,97.30714285714285,3.8957142857142864,47.14285714285714,49.5,0.0,49.5
2018-11-12 11:00:00,10.957142857142856,93.63857142857141,4.555714285714286,55.714285714285715,72.5,0.5,72.0
2018-11-12 12:00:00,10.925,93.8625,3.9875,40.0,56.0,1.0,55.5
2018-11-12 13:00:00,10.933333333333332,93.75833333333333,4.543333333333333,288.3333333333333,56.0,0.0,56.0
2018-11-12 14:00:00,10.05,95.445,5.6575000000000015,110.0,84.0,5.5,81.0
2018-11-12 15:00:00,10.3,92.89,4.12,40.0,145.5,28.5,133.0
